PHE	TRAIN_RAW	TRAIN_RESID	TRAIN_JOINT	TRAIN_COVAR	TEST_RAW	TEST_RESID	TEST_JOINT	TEST_COVAR	GBE_N	GBE_short_name
INI2734	0.392181765415	0.39226043052	0.911893767216	-0.00723873059381	0.0448773391874	0.0489298785036	0.233244730758	-0.0119422059508	180934	# of live births
INI2744	0.405440171749	0.382269547668	0.998887607283	0.0353795141985	0.120425033886	0.101440358847	0.969002403078	0.0609973814983	145627	Birth weight of first child
INI2794	0.328119508179	0.391199479652	0.499536812953	0.0202330872927	0.0487155357176	0.0546965269727	0.0730827242861	0.000820438996098	144408	Age started oral contraceptive pill
INI2824	0.351588846017	0.363019820186	0.788351300844	0.00475052052861	0.0381544035388	0.0367244406975	0.134937071054	0.00651743222	33993	Age at hysterectomy
INI2867	0.473205081369	0.479812380679	0.939279365679	0.00248128525992	0.0778539954568	0.0782696699654	0.420553548799	-0.00663167434342	83635	Age started smoking in former smokers
INI2887	0.474759157111	0.482279304837	0.874906897202	-0.000631378644006	0.0779393441222	0.0821008356351	0.390878880041	-0.00976847557718	79488	# of cigarettes previously smoked daily
INI2897	0.309610058885	0.316879086347	0.736064275142	0.0237004691278	0.0268279960154	0.0254600295533	0.115357060143	0.0057174517479	83647	Age stopped smoking
INI2926	0.271935614665	0.267085555664	0.874577337917	0.00113796981671	0.0225221926908	0.0205487925315	0.265132748215	0.00594506554075	76612	# of unsuccessful stop-smoking attempts
INI2946	0.301673027889	0.451522280566	0.380068605186	0.0206695160398	0.0438773122771	0.048225709035	0.0586893722115	0.0170779811844	75550	Father's age
INI2966	0.258716847428	0.296289678355	0.442977740879	0.0272211427497	0.0565013065759	0.0480098897406	0.0961218069934	0.0305333278101	84348	Age high BP diagnosed
INI2976	0.176398831006	0.178854001527	0.409947031926	0.0554470794604	0.126279437058	0.129231506925	0.315808601676	0.0613354005444	15869	Age diabetes diagnosed
INI30000	0.182884722446	0.183241873475	0.966051864612	-0.0060581106445	0.140592007198	0.140801994138	0.930340580705	0.0017200179274	327981	White blood cell count
INI30005983	0.572085836748	0.571717251541	0.998945617732	0.000581542145453	0.115901314934	0.116012708165	0.894497910913	0.00547977865366	53161	MaxWD
INI30010	0.268099825079	0.314393958238	0.515924017843	0.0462443731484	0.19457858158	0.227884625339	0.500600184635	0.044843879431	327984	Red blood cell count
INI30020	0.150522752109	0.197523619725	0.497045516617	0.00246540047628	0.10843284921	0.139325957772	0.496252621396	0.00555558611548	327983	Haemoglobin concentration
INI30030	0.173848476172	0.219679859639	0.494285061913	0.00609734145007	0.119140366864	0.147800512535	0.488940227179	0.0067436853751	327984	Haematocrit %
INI30040	0.335927112091	0.333360827526	0.938960385328	0.0305997072194	0.27462811274	0.269318607807	0.906916659413	0.0502260800309	327983	Mean corpuscular volume
INI30050	0.300610481226	0.299015943965	0.885349456541	0.0229836072205	0.245290459048	0.240737160333	0.828033338894	0.0402713987748	327980	Mean corpuscular haemoglobin
INI30060	0.131657424338	0.132875467957	0.695318228708	0.00152001357086	0.0727179725455	0.072294508307	0.484960028321	0.00650991177608	327977	Mean corpuscular haemoglobin concentration
INI30070	0.222378138809	0.223802431474	0.908878574618	-0.00131313661024	0.171849037413	0.173992807314	0.829665394988	-0.00309800986469	327983	Red blood cell distribution width
INI30080	0.353899135111	0.366858606041	0.798264038431	0.00286645712774	0.285794015012	0.295111232989	0.724655638564	0.0020449513441	327983	Platelet count
INI30090	0.362175810215	0.381051105835	0.740804105558	0.00749855980536	0.27934314825	0.293164835762	0.644991023028	0.00473554595255	327833	Platelet crit
INI30090004	0.537330597243	0.553030236242	0.920186776065	0.000695949150604	0.030993648568	0.0343073997978	0.158530261768	-0.00773210313562	65320	# transition states 10mg
INI30100	0.424793265319	0.425226128529	0.994210190879	-0.000178712096051	0.371361182133	0.371858352798	0.99159783307	-0.00244405889116	327979	Mean platelet volume
INI30110	0.305625685858	0.309520406644	0.894581417924	-0.000279888284534	0.246532455352	0.25055254984	0.836880211559	-0.00165355514953	327832	Platelet distribution width
INI30120	0.194968026336	0.19621096991	0.843948825525	-0.000263223925532	0.151242908085	0.153097768517	0.782479252443	-0.0100505586088	327431	Lymphocyte count
INI30130	0.227523252725	0.235673346164	0.568557909516	-0.000499435509277	0.173480149273	0.176993143605	0.45112497569	0.00877672073808	327431	Monocyte count
INI30140	0.185632406539	0.185882988698	0.979179408153	-0.00672344539268	0.133522584127	0.133610615058	0.943901588579	0.00261930010636	327431	Neutrophill count
INI30150	0.215154975218	0.216863788096	0.874652369609	-0.00881756397828	0.17312663247	0.172408641762	0.779607501267	0.00243216554562	327431	Eosinophill count
INI30160	0.182148347031	0.178229216601	0.948361600482	0.0137491413881	0.0753074320871	0.0745958931364	0.698612787368	-0.000245627170055	327431	Basophill count
INI30180	0.311065821349	0.314588066248	0.905402714604	0.00343478638907	0.194493631422	0.197621286224	0.786479023407	-0.00622255320151	327434	Lymphocyte %
INI30190	0.319462174532	0.333432538777	0.740438185706	0.000923601680264	0.229021047879	0.23766845969	0.596616582976	0.00490522493702	327434	Monocyte %
INI30200	0.282385938672	0.282441946192	0.990383920024	0.00948293006842	0.17137758339	0.171601288061	0.977844572205	-0.0019346244481	327434	Neutrophill %
INI30210	0.274411322779	0.27630672809	0.925701813878	-0.00745236397381	0.212882198961	0.213072617217	0.859207254695	0.00440524709129	327434	Eosinophill %
INI30220	0.293537602835	0.29480451585	0.970019733331	-0.0171998900782	0.115769540245	0.116117905789	0.836109906834	-0.00381065715818	327434	Basophill %
INI30240	0.245349064137	0.246017640112	0.97430929531	-0.00225839175914	0.167984810976	0.167901412188	0.905331202737	0.00564485162714	322885	Reticulocyte %
INI30250	0.236066761813	0.239981422806	0.785148172983	-0.00250154141094	0.16143829426	0.162674897707	0.624207116063	0.00385446776846	322886	Reticulocyte count
INI30260	0.261227452926	0.261210275729	0.895395272772	0.0102604928058	0.197779142445	0.198115982336	0.834621380474	0.00431362819441	322886	Mean reticulocyte volume
INI30270	0.297500094641	0.295985656248	0.960849136663	0.028039520762	0.22988626696	0.228322354539	0.934313172223	0.0288981767042	322707	Mean sphered cell volume
INI30280	0.349496606022	0.3457296515	0.98262021324	0.0590952433246	0.225850473441	0.221628827447	0.951579542218	0.0633172270637	322707	Immature reticulocyte fraction
INI30290	0.287733545644	0.287686436058	0.983249241684	0.010161456333	0.203250935067	0.202573722577	0.949466450898	0.0159743487168	322707	High light scatter reticulocyte %
INI30300	0.275488824961	0.277859892396	0.891187796679	0.00282476691937	0.193482489816	0.1941247141	0.780220893489	0.00944187629204	322707	High light scatter reticulocyte count
INI3062	0.210541525522	0.322139559505	0.287802129092	-0.00714425429576	0.138060373564	0.206493707471	0.198293729671	0.000670993227171	309461	FVC
INI3063	0.181826572261	0.266991323986	0.251592749487	-0.00470588284161	0.113974399243	0.163965775099	0.162428217505	0.00390522822822	309461	FEV1
INI3064	0.158290306165	0.208884561933	0.259119398807	-0.00195888185421	0.0753014438074	0.0993819607688	0.137561322606	0.00379109437006	309461	PEF
INI30897	0.33631021958	0.308396073474	0.971152592948	0.194347759738	0.069453105653	0.0405989357871	0.494489936172	0.212449833645	320673	Estimated sample dilution factor
INI3143	0.315000730168	0.368425638725	0.534580271149	-0.00110391050335	0.182253512834	0.221045868962	0.465440804987	-0.0156147666823	194366	Ankle spacing width
INI3144	0.288589804349	0.305430198457	0.667601671027	-0.00266384910399	0.204390376455	0.214951233596	0.517526094682	0.00686023775137	194353	Heel Broadband ultrasound attenuation, direct entry
INI3146	0.346731537232	0.354220272882	0.863182951848	-0.00281218004554	0.237512398437	0.241102348737	0.733819623284	0.00667562584451	194366	Speed of sound through heel
INI3147	0.344890912827	0.356152494514	0.809225538684	-0.00278540964983	0.236699734881	0.242893251172	0.656475253362	0.00606027350488	194366	Heel quantitative ultrasound index (QUI), direct entry
INI3148	0.344227713083	0.355438459224	0.806244064948	-0.00263166341781	0.236848038435	0.24302180604	0.653764641279	0.00598044224077	194276	Heel bone mineral density (BMD)
INI3436	0.308039439863	0.306006409296	0.932195354989	0.0213979267699	0.0443283674352	0.0407802872156	0.180606774858	0.0198263443052	25159	Age started smoking in current smokers
INI3456	0.663168044105	0.668730164186	0.95557283978	0.033901558951	0.0944623355096	0.0778371371688	0.441534544918	0.0700899487785	23324	# of cigarettes currently smoked daily (current cigarette smokers)
INI3526	0.310017268968	0.311177378461	0.772329244177	0.0323195255856	0.0363422942815	0.0236362422826	0.115659933375	0.0445408309594	204659	Mother's age at death
INI3536	0.332062102942	0.332044186321	0.723182341195	0.0354879240424	0.0698424963352	0.0571314162048	0.205529408138	0.0391277700736	64834	Age started hormone-replacement therapy (HRT)
INI3546	0.311337870678	0.341479224174	0.543514354966	0.0276470273452	0.0319875667674	0.0283098519632	0.0715300884003	0.0154003498477	54503	Age last used hormone-replacement therapy (HRT)
INI3581	0.322927286256	0.317153429449	0.929770831779	0.0468501433443	0.129284546638	0.119551969017	0.562455639957	0.0549276098023	107821	Age at menopause
INI3627	0.706152793052	0.817306482688	0.818151767263	0.0205009037561	0.00960979139086	-0.0207992177588	-0.0168994552926	0.0368564840141	10353	Age angina diagnosed
INI3669	0.814994960987	0.409002598085	0.908626753955	-0.000424616070481	-0.0621183273359	-0.0136117129245	-0.00192248062634	-0.00604673828681	8624	Lifetime # of same-sex sexual partners
INI3680	0.372211604299	0.408450801734	0.636968643219	0.0148428031038	0.022240545559	0.0331009629203	0.0220774417421	-0.0141524276229	12443	Age when last ate meat
INI3700	0.1315316928	0.133878049123	0.783936241998	-0.0122249520454	-0.0501090873251	-0.0452221799502	-0.423589962289	-0.0195270082545	35549	Time since last menstrual period
INI3710	0.218149908617	0.211544420164	0.949213926917	-0.00529941453498	0.021951465108	0.0143398513724	0.214581061942	0.0158282611685	30338	Length of menstrual cycle
INI3761	0.42038336357	0.428642571428	0.775157934884	0.00611361941587	0.101557756347	0.0977951298677	0.273010911235	0.0121154679992	69125	Age hay fever, rhinitis or eczema diagnosed
INI3786	0.416514364152	0.435250799386	0.726116521481	0.0253705240071	0.144053926696	0.137491837658	0.346640838741	0.04311908925	35194	Age asthma diagnosed
INI3829	0.128161993698	0.0651358913984	0.709253250936	0.00684086636518	0.0108725728886	0.0232842561164	0.0734949267114	-0.0207290956677	56334	# of stillbirths
INI3839	0.41130534593	0.390179351472	0.993589725451	-0.000637616380103	-0.00123310603238	0.0102747862443	-0.107998220457	-0.028697740992	56192	# of spontaneous miscarriages
INI3849	0.464520921637	0.440715974958	0.941322602469	0.00842261411962	0.0221646267966	0.0370102095936	0.0929495084841	-0.0368402885733	56026	# of pregnancy terminations
INI3882	0.705732971686	0.748000987141	0.891567131866	0.0301629860003	-0.00239824451864	-0.000689156450125	0.0292404153724	-0.0138425365357	14655	Age at bilateral oophorectomy (both ovaries removed)
INI3894	0.740275102469	0.857294914928	0.829294931551	0.0101093028354	-0.0717663119549	-0.120178681168	-0.175292605798	0.0262990003598	7857	Age heart attack diagnosed
INI3972	0.861725861212	0.80389685619	0.993916701306	0.00477713567151	-0.127949523911	-0.150775287291	-0.635665263397	0.0450098987371	4010	# of adopted brothers
INI3982	0.85053269532	0.832347181071	0.98249443875	-0.0310704174797	-0.00523408151618	-0.0289029263717	0.0807316511645	0.0522186299883	4046	# of adopted sisters
INI40005983	0.35051156906	0.350732507011	0.997314029825	0.00127835848963	0.0599620041374	0.0589534563477	0.902939341928	0.0285971666198	49616	Recovery
INI40007	0.298191057155	0.699615482407	0.243963640243	0.069291867216	0.0422270786887	0.0240484832213	0.0446434257441	0.0306903784484	9760	Age at death
INI40008	0.140967804896	0.185405894886	0.195612748497	0.0232370527749	-0.00193778905373	0.0272061957137	-0.00300518053804	-0.0191245815328	54821	Age at cancer diagnosis
INI40009	0.605695017128	0.524071820354	0.989730091169	0.168884493986	0.1258178498	0.0531351217612	0.647270450867	0.20659090117	54821	Reported occurrences of cancer
INI40030700	0.298698311744	0.298718311426	0.998374811413	0.00296315455226	0.19781794877	0.197761233275	0.997164293127	0.00464658534839	318805	EGFR covariate and statin adjusted
INI40090004	0.509364276096	0.526304617862	0.90497770273	-0.00408942527308	0.0423828752228	0.0444912146369	0.191289804404	-0.0100990053202	65312	# transition states 25mg
INI4012	0.774244685122	0.874356710203	0.842041573005	0.0068512212835	0.0446486242101	0.0419659149873	0.13728312079	0.0151934829887	6608	Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed
INI4022	0.779221936428	0.921403117435	0.81696530974	0.0331124209658	0.0188723268272	0.0457330906189	0.00351553317918	-0.0353242479405	2806	Age PE (blood clot in lung) diagnosed
INI4056	0.628909246005	0.852613430167	0.673771530044	0.0404919215929	0.0362322588078	-0.0244953121525	0.0320612899292	0.0890303652002	5234	Age stroke diagnosed
INI4079	0.212847318556	0.216646064163	0.746643154678	-0.00245128167514	0.105377726336	0.107520567199	0.498226487553	0.00165243882897	318670	Diastolic BP (AR)
INI4080	0.264024284451	0.284321082623	0.585950767492	-0.00366992187273	0.133472748023	0.14053263262	0.340175261718	0.00697407754542	318668	Systolic BP (AR)
INI4100	0.351129791862	0.411154661261	0.560603942123	-0.00251177213606	0.170198665198	0.20250849574	0.456525704824	-0.00709663194833	126162	Ankle spacing width (L)
INI4101	0.29014371575	0.310411810755	0.64338635017	-0.00392806476723	0.171265504452	0.181551342489	0.455906343957	0.00343114694363	126157	Heel broadband ultrasound attenuation (L)
INI4103	0.35416770896	0.363823744088	0.843450025323	-0.00295900402575	0.206275739286	0.210557661599	0.645829709587	0.0049015004607	126162	Speed of sound through heel (L)
INI4104	0.346618179046	0.360653960509	0.783897585196	-0.0030928330993	0.200358040997	0.206843691279	0.560437067791	0.00411266527494	126162	Heel quantitative ultrasound index (QUI), direct entry (L)
INI4105	0.344640221539	0.358614090139	0.777907876238	-0.00296230981158	0.200471537595	0.206997901258	0.556614022838	0.00388593872926	126083	Heel bone mineral density (BMD) (L)
INI4106	0.346612642302	0.360646850853	0.783893373213	-0.00309243167185	0.200350036941	0.206839317474	0.560433822998	0.00411313782206	126162	Heel bone mineral density (BMD) T-score, automated (L)
INI4119	0.343217713814	0.394724493934	0.567099764452	-0.00218472565406	0.1697760817	0.197426496648	0.454712357038	-0.00769932021052	126244	Ankle spacing width (R)
INI4120	0.285803367211	0.308130327376	0.625420263614	-0.00264248699009	0.169183261534	0.181906675605	0.452617724062	0.0045343252607	126238	Heel broadband ultrasound attenuation (R)
INI4122	0.350817138128	0.361546843372	0.830600685663	-0.00167858095509	0.208111609874	0.212871729176	0.632269461124	0.00534513142808	126244	Speed of sound through heel (R)
INI4123	0.342678173343	0.358275093893	0.768771206737	-0.00174520122746	0.200397016525	0.20799576591	0.544589834318	0.00475424417089	126244	Heel quantitative ultrasound index (QUI), direct entry (R)
INI4124	0.341279934457	0.356861629326	0.764295957517	-0.00183957765476	0.200711530657	0.208309063821	0.543760065761	0.00469570413055	126175	Heel bone mineral density (BMD) (R)
INI4125	0.342691225437	0.35828717957	0.768778381176	-0.00174454827031	0.200408655541	0.208010838997	0.544613589744	0.0047540871349	126244	Heel bone mineral density (BMD) T-score, automated (R)
INI4194	0.453966241378	0.456469408222	0.972730260603	0.0129328325261	0.17715618108	0.180781690791	0.831336829457	-0.0136659761123	130361	Pulse rate
INI4195	0.390936220232	0.40918016179	0.748114927299	-0.000520117061882	0.0355764770612	0.036905158475	0.0722817978559	0.00380853847795	130361	Pulse wave reflection index
INI4196	0.450773291966	0.460036490817	0.910250339925	0.00700153657551	0.0405069427273	0.0405476261658	0.15021285922	0.00812552084112	130300	Pulse wave peak to peak time
INI4198	0.412704359773	0.425007467246	0.832594178278	0.00194270440871	0.0685790846686	0.0691590875772	0.22579476314	-0.000107773282537	130361	Position of the pulse wave peak
INI4199	0.407685091039	0.414297467428	0.923658299003	0.00520926000179	0.0834497998861	0.0876928503404	0.482434558671	-0.0105310903496	130361	Position of pulse wave notch
INI4230	0.427484264831	0.431016225227	0.893738557924	0.0018201440287	0.0290011006743	0.0324217859687	0.114463068899	-0.00886820504062	129251	Signal-to-noise-ratio (SNR) of triplet (L)
INI4233	0.437013745483	0.0165278865545	0.705515346582	-0.00461876074219	0.00667613549393	-0.0286374895954	-0.365025464816	0.0230775525711	120000	Mean signal-to-noise ratio (SNR), (L)
INI4241	0.43245701506	0.437376477344	0.893544002973	5.04332670815e-05	0.0191075276917	0.0121996869751	0.0909334728746	0.0161771062699	129227	Signal-to-noise-ratio (SNR) of triplet (R)
INI4244	0.43644790036	0.00651264895443	0.715803085544	0.00510197980964	0.0204485495128	0.010611040488	0.407134070208	-0.00839568044005	120096	Mean signal-to-noise ratio (SNR), (R)
INI4282	0.589908980647	0.593305580572	0.972774318767	0.0028225637866	0.0479917187533	0.047239316148	0.285209827199	0.00519524067261	45496	Maximum digits remembered correctly
INI4407	0.210272126905	0.191069681541	0.909056467812	-0.0179858344288	0.0488958687872	0.0549960066023	0.197987215586	-0.0145414658958	29774	Ave. monthly red wine intake
INI4418	0.179330923671	0.166967428575	0.776318471559	0.00367669531057	0.00266534756288	0.00166181544218	-0.137195310257	0.00651482040645	29751	Ave. monthly champagne plus white wine intake
INI4429	0.134870533578	0.142159616235	0.336720149782	-0.00152953393215	0.024313372403	0.0306316624218	0.0398495295472	-0.000990410905738	29831	Ave. monthly beer plus cider intake
INI4440	0.208977456113	0.161033230757	0.848944638322	0.0168318485922	0.037363081351	0.0294826118633	0.166266031619	0.00416609602162	29730	Ave. monthly spirits intake
INI4451	0.115519549304	0.0528755302953	0.800096781878	0.0149829362315	0.0294525646532	0.00606407101445	0.279223015776	0.0067202417664	29867	Ave. monthly fortified wine intake
INI4462	0.154826214554	0.0784098469406	0.741382007137	-0.00552935347657	-0.010086991814	0.0536195531208	-0.0199418405169	-0.0566980657962	29898	Ave. monthly intake of other alcoholic drinks
INI46	0.170456904201	0.272631374217	0.329312728009	-0.00424753302385	0.0815835702341	0.130429303003	0.195541047564	-0.00275682513606	335848	Hand grip strength (L)
INI4609	0.39226604259	0.384543477261	0.99332069613	0.00278090106956	-0.010884241842	-0.00262571058461	-0.360771078671	-0.01324361561	57326	Longest period of depression
INI4620	0.495903914286	0.480264812738	0.998242239683	0.00406373412014	0.0154566709609	0.0288385854504	-0.0361558959895	-0.0195610049064	52267	# of depression episodes
INI4689	0.786671670587	0.928972258825	0.845532289024	0.0235558356126	0.014852832139	-0.0616199934027	-0.0174456153753	0.0624255629438	2376	Age glaucoma diagnosed
INI47	0.171983529781	0.274082290254	0.327969563409	-0.00476924713102	0.0802695034346	0.135935161268	0.195504424642	-0.00708123931418	335875	Hand grip strength (R)
INI4700	0.668042059714	0.798690249516	0.764883601991	0.0336905240706	-0.0454091937722	-0.0760305202337	-0.17095965674	0.0105729773637	7814	Age cataract diagnosed
INI48	0.354298514837	0.408447492051	0.586879204118	-0.00283407826172	0.200956620964	0.228256022269	0.455773978157	0.00331151225371	336611	Waist circumference
INI4814	0.149018553805	0.141535099429	0.854532785282	-0.000360116907407	-0.00394122741456	-0.00946719146611	-0.0448992310804	0.0137189856967	39608	Tinnitus severity/nuisance
INI49	0.304249738216	0.304793810666	0.995925388025	-0.00978508509576	0.17910404133	0.179082386988	0.984714341626	-0.00136592742348	336572	Hip circumference
INI50	0.300193066994	0.452970954659	0.461738317959	0.0115376408473	0.251153494002	0.375221316172	0.443108273486	0.0145974979283	336453	Standing height
INI5057	0.22476301987	0.172011218581	0.99420160316	0.146696409779	0.0253728566497	-0.0180516503237	0.542854877872	0.142972335002	113766	# of older siblings
INI5078	0.529147466494	0.540062574572	0.946700610384	-0.00298573096532	0.0266100793452	0.0272344674424	0.117096913605	-0.00145437000579	84822	LogMAR in round (L)
INI5079	0.539327198084	0.551374439623	0.943033873941	-0.00459995195433	0.0298954742035	0.0284469467466	0.0919074505855	0.0178667499211	84852	LogMAR in round (R)
INI5084	0.440523616136	0.450035563903	0.944226462916	0.0028520250183	0.19249795199	0.19362510528	0.774578919798	0.018101091539	82745	Spherical power (R)
INI5085	0.440997612092	0.448479099109	0.948012499593	0.00380240042528	0.190946676585	0.191729588011	0.791362681104	0.0196235507688	82477	Spherical power (L)
INI5086	0.3517549358	0.354625248502	0.945204057833	0.00408715311489	0.0508130224583	0.0546114684263	0.366796181217	-0.00731389202793	82484	Cylindrical power (L)
INI5087	0.228549767607	0.231038295574	0.796439457847	-0.00126855487741	0.00548522033188	0.0095479530354	0.0441117902787	-0.00312135006285	82752	Cylindrical power (R)
INI5096	0.433015971148	0.44405981077	0.881185398692	0.00312990753523	0.227025057226	0.232759349199	0.689211920196	0.00274121550295	79809	3mm weak meridian (L)
INI5097	0.468238400336	0.480368367627	0.890156480861	0.00623003570772	0.244401824194	0.250638612313	0.69572036497	0.0101241844764	69118	6mm weak meridian (L)
INI5098	0.475562587904	0.488216216138	0.899495884036	0.00244667898626	0.239145544032	0.247936080562	0.697027898273	-0.00581570872011	70056	6mm weak meridian (R)
INI5099	0.441173198003	0.45254985037	0.88976782476	0.000988349212977	0.233643167908	0.239870020801	0.717505853918	0.000757849880225	79829	3mm weak meridian (R)
INI5116	0.489133220305	0.492548815014	0.98932236975	-0.00356835173486	0.0793875400826	0.0808476692145	0.784229871444	-0.00489045271192	79829	3mm cylindrical power (R)
INI5117	0.43858533259	0.438977582683	0.998542857708	0.00171304612839	0.0425199254286	0.0430020936613	0.746436906207	-0.00639417817277	70056	6mm cylindrical power (R)
INI5118	0.431730932916	0.432826543379	0.994261762923	0.00285798151792	0.0329260434378	0.0332577425858	0.709056135015	-0.00864110635652	69118	6mm cylindrical power (L)
INI5119	0.447389214239	0.450482589054	0.985018007841	-0.00016727923991	0.0634654111939	0.0644304495354	0.62170925242	-0.0114239426283	79809	3mm cylindrical power (L)
INI5132	0.454471454969	0.466427974137	0.891479625478	0.00265248573333	0.238786131909	0.245673563464	0.71048604894	0.00165269966472	79829	3mm strong meridian (R)
INI5133	0.493935543609	0.507279832692	0.90257529738	0.0034567209847	0.252445691154	0.263070351218	0.707009939461	-0.00587169149589	70056	6mm strong meridian (R)
INI5134	0.454355337526	0.467129609225	0.87441751787	0.00667647856359	0.228528040807	0.235426726284	0.659982460942	0.00911210265586	69118	6mm strong meridian (L)
INI5135	0.432213550682	0.443839613376	0.871972442213	0.00436382929237	0.219304725783	0.226038722333	0.659466975157	0.00160569579969	79809	3mm strong meridian (L)
INI5156	0.31692543422	0.317657240835	0.970193221412	0.00110700349444	0.0387061536018	0.0372345592231	0.236492620773	0.00460294631042	78051	3mm asymmetry index (L)
INI5157	0.583682885654	0.584625750212	0.996418449633	0.000627990548693	0.0802224340791	0.0789908581171	0.64828010369	0.0149821530856	42742	6mm asymmetry index (L)
INI5158	0.605685492162	0.606784072308	0.99573332626	0.00418194659784	0.108494648802	0.104783492705	0.754201821459	0.0339321156882	43603	6mm asymmetry index (R)
INI5159	0.370549181959	0.371937108538	0.963800642158	0.000919594134942	0.0179916572058	0.0168739899461	0.0999862790952	0.0109457132989	78315	3mm asymmetry index (R)
INI5160	0.352968027951	0.360427551301	0.869660230905	-0.00284321946021	0.00855371926847	0.0176680215802	0.0355854261828	-0.0222708955855	78338	3mm regularity index (R)
INI5161	0.315430379856	0.321708429957	0.855457225551	-0.00407584127539	0.0123919325299	0.0116606185562	0.0574094394971	0.00519481007391	43665	6mm regularity index (R)
INI5162	0.296381157006	0.303888168456	0.837706528008	-0.00847370172702	0.0114670799433	0.0101699258926	0.0580486218235	0.0072130874261	42756	6mm regularity index (L)
INI5163	0.314810105896	0.320702490104	0.862880420846	-0.00251429131752	-0.000400303369709	0.00636269351404	0.0275096153018	-0.015902125825	78063	3mm regularity index (L)
INI5199	0.512243452588	0.519069781763	0.947856269671	-0.00515298356904	0.025963614169	0.0224202594557	0.112053093398	0.0165812475583	84856	LogMAR, initial (R)
INI5201	0.516322853385	0.530902679417	0.936115759957	-0.00457906958904	0.0292410487309	0.0270382083249	0.0822652042478	0.0163741465865	84266	LogMAR, final (R)
INI5206	0.504884691367	0.510429986104	0.951521871488	-0.00326805107942	0.019168612828	0.0191126995914	0.109149464336	-0.00147645690058	84823	LogMAR, initial (L)
INI5208	0.5049634614	0.51830825252	0.940381506609	-0.00356915579615	0.0347139709886	0.0370712789276	0.155870799911	-0.00286311903334	84242	LogMAR, final (L)
INI5237	0.17256444278	0.141106013091	0.982856694441	0.0117201043098	0.0194288203103	0.0167159698469	0.317370647931	-0.000219654913642	79829	3mm index of best keratometry results (R)
INI5251	0.208874257203	0.187129953667	0.986521399358	0.00300634055822	0.0275818403662	0.0212101856743	0.476200646296	0.00968008367377	70056	6mm index of best keratometry results (R)
INI5254	0.517927790006	0.523429052458	0.960149960619	0.00814299807974	0.155110515156	0.155504183259	0.7077755999	0.0051372331446	81527	Intra-ocular pressure, corneal-compensated (R)
INI5255	0.552800560424	0.554376327591	0.987000033682	0.00358125260998	0.204410956056	0.204995678543	0.925444110619	-0.00563625794132	81527	Intra-ocular pressure, Goldmann-correlated (R)
INI5256	0.568613543642	0.575406176634	0.96666274274	0.00888008467823	0.230268812054	0.233963205134	0.800598334893	0.00456405706524	81527	Corneal hysteresis (R)
INI5257	0.589294243648	0.591788082777	0.990300355358	0.00566214100135	0.277771035258	0.279390118141	0.939543426877	0.00485029515495	81527	Corneal resistance factor (R)
INI5262	0.499798940501	0.506772884846	0.949731307341	0.0060147994689	0.12187767593	0.125768027273	0.582809608082	-0.00936484585516	81405	Intra-ocular pressure, corneal-compensated (L)
INI5263	0.556402092044	0.55894844869	0.982368856473	0.00377403214327	0.191244336937	0.1926629277	0.890988135499	-0.0049446981609	81405	Intra-ocular pressure, Goldmann-correlated (L)
INI5264	0.528466473466	0.535611895414	0.96387439608	0.00377968254657	0.209166034194	0.212116808534	0.761440082143	0.0042608464901	81405	Corneal hysteresis (L)
INI5265	0.580096766516	0.58253403433	0.991537107856	0.000864661519216	0.272490911788	0.273666319146	0.939246144074	0.00545148063331	81405	Corneal resistance factor (L)
INI5276	0.0634827605706	0.0588623881589	0.985811123796	0.00470055806314	0.0094687666272	0.0112935359155	0.0840589335007	-0.0052384194231	82484	Index of best refractometry result (L)
INI5292	0.172078297875	0.15049735374	0.978929695167	-0.0197855999175	-0.00244088484798	-0.00545385854402	-0.092361492992	0.00607703266421	79809	3mm index of best keratometry results (L)
INI5306	0.159992973898	0.143116673572	0.987731365472	-0.00699970764989	0.0211193537781	0.0290508193237	0.448223774387	-0.0187078466312	69118	6mm index of best keratometry results (L)
INI5375	0.421379994956	0.39755472424	0.992152208613	0.0108834867891	-0.0171245064853	-0.0240637481154	-0.124197503693	0.0229704606738	36291	Longest period of unenthusiasm / disinterest
INI5386	0.440503646633	0.408733883227	0.993595996676	0.000211791629719	-0.00425520314757	0.0100113424293	0.252504963774	-0.0114516004054	33960	# of unenthusiastic/disinterested episodes
INI5901	0.74348185438	0.910249025652	0.829693259797	0.0744524151101	-0.0758224560874	-0.0887020635706	-0.115901631974	-0.0372701524075	1129	Age when diabetes-related eye disease diagnosed
INI5923	0.679916698513	0.910688858153	0.738408582268	0.0506495285335	0.109391904806	-0.0478975825551	0.159055364404	0.165615085571	1347	Age macular degeneration diagnosed
INI5945	0.786633562667	0.896596245363	0.857452043427	0.0509745327728	-0.00537530931852	-0.0540875067385	-0.11461383263	-0.00521148951642	2222	Age other serious eye condition diagnosed
INI6183	0.923784388148	0.905457045311	0.995709926703	0.0100147939147	-0.0821573183334	-0.0404984879524	-0.249419568823	-0.0928982538289	1229	# of cigarettes previously smoked daily (current cigar/pipe smokers)
INI6194	0.89630936592	0.91585503669	0.970523874912	-0.00574015700038	-0.146426070192	-0.139825382889	-0.319554189835	0.00179982440737	1212	Age stopped smoking cigarettes (current cigar/pipe or previous cigarette smoker)
